Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2023-12-17 18:22:36;"Evening Workout";"seated dip machine";2;68;kg;8;;;;0;;;1h 18m
2023-12-17 18:22:36;"Evening Workout";"seated dip machine";3;68;kg;8;;;;0;;;1h 18m
2023-12-17 18:22:36;"Evening Workout";"seated dip machine";4;68;kg;8;;;;0;;;1h 18m
2023-12-18 17:11:31;"Afternoon Workout";"huppelen";1;;;;;1.62;km;900;"";"";48m
2023-12-18 17:11:31;"Afternoon Workout";"Hack Squat";1;0;kg;8;;;;0;"";;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hack Squat";2;40;kg;8;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hack Squat";3;60;kg;8;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hack Squat";4;60;kg;8;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";1;60;kg;10;;;;0;"";;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";2;100;kg;5;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";3;140;kg;3;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";4;140;kg;8;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";5;160;kg;2;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Deadlift (Barbell)";6;160;kg;2;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hip Abductor (Machine)";1;18;kg;12;;;;0;"";;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hip Abductor (Machine)";2;59;kg;6;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hip Abductor (Machine)";3;59;kg;8;;;;0;;;48m
2023-12-18 17:11:31;"Afternoon Workout";"Hip Abductor (Machine)";4;59;kg;8;;;;0;;;48m
2023-12-20 21:21:11;"Evening Workout";"huppelen";1;;;;;1.80;km;900;"";"";1h 8m
2023-12-20 21:21:11;"Evening Workout";"Lateral Raise (Machine)";1;45;kg;12;;;;0;"";;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Lateral Raise (Machine)";2;59;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Lateral Raise (Machine)";3;73;kg;10;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Lateral Raise (Machine)";4;73;kg;8;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Lateral Raise (Machine)";5;73;kg;8;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Dumbbell)";1;20;kg;8;;;;0;"";;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Dumbbell)";2;20;kg;8;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Dumbbell)";3;20;kg;8;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Barbell)";1;20;kg;12;;;;0;"";;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Barbell)";2;30;kg;5;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Overhead Press (Barbell)";3;30;kg;8;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Reverse Curl (Barbell)";1;15;kg;12;;;;0;"";;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Reverse Curl (Barbell)";2;15;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Reverse Curl (Barbell)";3;15;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Reverse Curl (Barbell)";4;15;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;14;kg;12;;;;0;"";;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;14;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;14;kg;12;;;;0;;;1h 8m
2023-12-20 21:21:11;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";4;8;kg;24;;;;0;;;1h 8m
2023-12-21 17:30:35;"Afternoon Workout";"huppelen";1;;;;;1.67;km;900;"";"";59m
2023-12-21 17:30:35;"Afternoon Workout";"seated row (Machine Playes)";1;25;kg;10;;;;0;"";;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated row (Machine Playes)";2;35;kg;10;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated row (Machine Playes)";3;40;kg;6;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated row (Machine Playes)";4;40;kg;8;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"Lat Pulldown (Cable)";1;52;kg;12;;;;0;"";;59m
2023-12-21 17:30:35;"Afternoon Workout";"Lat Pulldown (Cable)";2;66;kg;8;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"Lat Pulldown (Cable)";3;66;kg;8;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"Bicep Curl (Barbell)";1;30;kg;10;;;;0;"";;59m
2023-12-21 17:30:35;"Afternoon Workout";"Bicep Curl (Barbell)";2;30;kg;10;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"Bicep Curl (Barbell)";3;30;kg;8;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated hammer curls";1;18;kg;8;;;;0;"";;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated hammer curls";2;18;kg;8;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"seated hammer curls";3;18;kg;6;;;;0;;;59m
2023-12-21 17:30:35;"Afternoon Workout";"Concentration Curl (Dumbbell)";1;14;kg;10;;;;0;"";;59m
2023-12-21 17:30:35;"Afternoon Workout";"Concentration Curl (Dumbbell)";2;14;kg;8;;;;0;;;59m
2023-12-22 18:58:30;"Evening Workout";"Rowing (Machine)";1;;;;;2.41;km;600;"";"";1h 23m
2023-12-22 18:58:30;"Evening Workout";"Bench Press (Dumbbell)";1;22;kg;12;;;;0;"";;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Bench Press (Dumbbell)";2;26;kg;10;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Bench Press (Dumbbell)";3;30;kg;6;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Bench Press (Dumbbell)";4;30;kg;6;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Bench Press (Dumbbell)";5;30;kg;6;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Incline Chest Press (Machine)";1;20;kg;12;;;;0;"";;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Incline Chest Press (Machine)";2;50;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Incline Chest Press (Machine)";3;70;kg;6;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Incline Chest Press (Machine)";4;70;kg;6;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"supine bench press";1;70;kg;8;;;;0;"Poep van bank";;1h 23m
2023-12-22 18:58:30;"Evening Workout";"supine bench press";2;110;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"supine bench press";3;110;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"supine bench press";4;110;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Triceps Extension (Machine)";1;36;kg;15;;;;0;"";;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Triceps Extension (Machine)";2;59;kg;12;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Triceps Extension (Machine)";3;68;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Triceps Extension (Machine)";4;73;kg;8;;;;0;;;1h 23m
2023-12-22 18:58:30;"Evening Workout";"Triceps Extension (Machine)";5;73;kg;8;;;;0;;;1h 23m
2023-12-23 17:22:57;"Afternoon Workout";"huppelen";1;;;;;1.64;km;900;"";"";1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Extension (Machine)";1;39;kg;12;;;;0;"";;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Extension (Machine)";2;52;kg;12;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Extension (Machine)";3;79;kg;10;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Extension (Machine)";4;93;kg;10;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Extension (Machine)";5;113;kg;8;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Seated Leg Curl (Machine)";1;39;kg;12;;;;0;"";;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Seated Leg Curl (Machine)";2;52;kg;12;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Seated Leg Curl (Machine)";3;73;kg;8;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Seated Leg Curl (Machine)";4;73;kg;8;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Seated Leg Curl (Machine)";5;73;kg;8;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Press";1;80;kg;12;;;;0;"";;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Press";2;120;kg;10;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Press";3;160;kg;8;;;;0;;;1h 54m
2023-12-23 17:22:57;"Afternoon Workout";"Leg Press";4;200;kg;6;;;;0;;;1h 54m
2023-12-24 14:28:57;"Afternoon Workout";"Rowing (Machine)";1;;;;;2.30;km;600;"";"";53m
2023-12-24 14:28:57;"Afternoon Workout";"Lateral Raise (Dumbbell)";1;9;kg;12;;;;0;"";;53m
2023-12-24 14:28:57;"Afternoon Workout";"Lateral Raise (Dumbbell)";2;12;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Lateral Raise (Dumbbell)";3;12;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Lateral Raise (Dumbbell)";4;12;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Overhead Press (Dumbbell)";1;16;kg;8;;;;0;"";;53m
2023-12-24 14:28:57;"Afternoon Workout";"Overhead Press (Dumbbell)";2;20;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Overhead Press (Dumbbell)";3;22;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Overhead Press (Dumbbell)";4;22;kg;8;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;14;kg;12;;;;0;"";;53m
2023-12-24 14:28:57;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;14;kg;12;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;14;kg;12;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";4;14;kg;12;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Seated Palms Up Wrist Curl (Dumbbell)";5;8;kg;30;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"seated palms down wrist curl (dumbbells)";1;8;kg;10;;;;0;"";;53m
2023-12-24 14:28:57;"Afternoon Workout";"seated palms down wrist curl (dumbbells)";2;8;kg;10;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"seated palms down wrist curl (dumbbells)";3;8;kg;12;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Reverse Curl (Barbell)";1;15;kg;12;;;;0;"";;53m
2023-12-24 14:28:57;"Afternoon Workout";"Reverse Curl (Barbell)";2;15;kg;12;;;;0;;;53m
2023-12-24 14:28:57;"Afternoon Workout";"Reverse Curl (Barbell)";3;15;kg;18;;;;0;;;53m
2023-12-26 21:49:30;"Evening Workout";"huppelen";1;;;;;1.66;km;900;"";"";1h 13m
2023-12-26 21:49:30;"Evening Workout";"Lat Pulldown (Cable)";1;52;kg;12;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Lat Pulldown (Cable)";2;73;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Lat Pulldown (Cable)";3;73;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Lat Pulldown (Cable)";4;73;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Seated Row (Cable)";1;59;kg;12;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Seated Row (Cable)";2;79;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Seated Row (Cable)";3;79;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Seated Row (Cable)";4;73;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Pull Up";1;0;kg;6;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Pull Up";2;0;kg;6;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"seated hammer curls";1;14;kg;10;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"seated hammer curls";2;18;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"seated hammer curls";3;18;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"seated hammer curls";4;18;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Concentration Curl (Dumbbell)";1;14;kg;8;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Concentration Curl (Dumbbell)";2;14;kg;8;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Concentration Curl (Dumbbell)";3;14;kg;10;;;;0;;;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Bicep Curl (Barbell)";1;25;kg;20;;;;0;"";;1h 13m
2023-12-26 21:49:30;"Evening Workout";"Bicep Curl (Barbell)";2;25;kg;15;;;;0;;;1h 13m
2023-12-27 20:03:51;"Evening Workout";"Rowing (Machine)";1;;;;;2.31;km;600;"";"";1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Dumbbell)";1;16;kg;12;;;;0;"";;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Dumbbell)";2;22;kg;12;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Dumbbell)";3;30;kg;2;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Dumbbell)";4;30;kg;8;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Dumbbell)";5;34;kg;5;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Incline Bench Press (Barbell)";1;40;kg;8;;;;0;"";;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Incline Bench Press (Barbell)";2;55;kg;8;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Incline Bench Press (Barbell)";3;55;kg;8;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Incline Bench Press (Barbell)";4;55;kg;8;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Barbell)";1;60;kg;3;;;;0;"";;1h 5m
2023-12-27 20:03:51;"Evening Workout";"Bench Press (Barbell)";2;80;kg;2;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"seated dip machine";1;64;kg;8;;;;0;"";;1h 5m
2023-12-27 20:03:51;"Evening Workout";"seated dip machine";2;73;kg;8;;;;0;;;1h 5m
2023-12-27 20:03:51;"Evening Workout";"seated dip machine";3;73;kg;8;;;;0;;;1h 5m
2023-12-28 16:54:08;"Afternoon Workout";"huppelen";1;;;;;1.64;km;900;"";"";47m
2023-12-28 16:54:08;"Afternoon Workout";"Rowing (Machine)";1;;;;;2.31;km;600;"";;47m
2023-12-28 16:54:08;"Afternoon Workout";"Deadlift (Barbell)";1;60;kg;12;;;;0;"";;47m
2023-12-28 16:54:08;"Afternoon Workout";"Deadlift (Barbell)";2;100;kg;10;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Deadlift (Barbell)";3;100;kg;10;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Deadlift (Barbell)";4;120;kg;8;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Seated Leg Press (Machine)";1;32;kg;12;;;;0;"";;47m
2023-12-28 16:54:08;"Afternoon Workout";"Seated Leg Press (Machine)";2;66;kg;12;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Seated Leg Press (Machine)";3;100;kg;8;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Seated Leg Press (Machine)";4;134;kg;1;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Squat (Machine)";1;40;kg;8;;;;0;"";;47m
2023-12-28 16:54:08;"Afternoon Workout";"Squat (Machine)";2;70;kg;8;;;;0;;;47m
2023-12-28 16:54:08;"Afternoon Workout";"Squat (Machine)";3;70;kg;8;;;;0;;;47m
2023-12-29 19:46:26;"Evening Workout";"Rowing (Machine)";1;;;;;2.43;km;600;"";"";1h 15m
2023-12-29 19:46:26;"Evening Workout";"Lateral Raise (Dumbbell)";1;9;kg;12;;;;0;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Lateral Raise (Dumbbell)";2;12;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Lateral Raise (Dumbbell)";3;12;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Lateral Raise (Dumbbell)";4;12;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Lateral Raise (Dumbbell)";5;8;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Barbell)";1;20;kg;12;;;;0;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Barbell)";2;30;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Barbell)";3;30;kg;10;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Barbell)";4;30;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"deadhang";1;;;;;;km;66;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Dumbbell)";1;16;kg;10;;;;0;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Dumbbell)";2;20;kg;5;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Dumbbell)";3;24;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Overhead Press (Dumbbell)";4;24;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";1;14;kg;12;;;;0;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";2;6;kg;12;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";3;14;kg;12;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";4;6;kg;12;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";5;14;kg;7;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Seated Palms Up Wrist Curl (Dumbbell)";6;8;kg;8;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Reverse Curl (Barbell)";1;15;kg;24;;;;0;"";;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Reverse Curl (Barbell)";2;20;kg;12;;;;0;;;1h 15m
2023-12-29 19:46:26;"Evening Workout";"Reverse Curl (Barbell)";3;20;kg;12;;;;0;;;1h 15m
2023-12-30 17:20:23;"Afternoon Workout";"huppelen";1;;;;;1.64;km;900;"";"";58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up (Assisted)";1;23;kg;12;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up (Assisted)";2;14;kg;10;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up (Assisted)";3;14;kg;10;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up (Assisted)";4;14;kg;10;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Seated Row (Machine)";1;52;kg;12;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"Seated Row (Machine)";2;73;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Seated Row (Machine)";3;79;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Seated Row (Machine)";4;79;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Seated Row (Machine)";5;79;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up";1;0;kg;8;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up";2;0;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Pull Up";3;0;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"seated hammer curls";1;16;kg;10;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"seated hammer curls";2;20;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"seated hammer curls";3;20;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"seated hammer curls";4;20;kg;5;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Concentration Curl (Dumbbell)";1;16;kg;8;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"Concentration Curl (Dumbbell)";2;16;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Concentration Curl (Dumbbell)";3;9;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Concentration Curl (Dumbbell)";4;16;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Concentration Curl (Dumbbell)";5;9;kg;8;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Bicep Curl (Barbell)";1;30;kg;9;;;;0;"";;58m
2023-12-30 17:20:23;"Afternoon Workout";"Bicep Curl (Barbell)";2;15;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Bicep Curl (Barbell)";3;30;kg;6;;;;0;;;58m
2023-12-30 17:20:23;"Afternoon Workout";"Bicep Curl (Barbell)";4;15;kg;4;;;;0;;;58m
2023-12-31 14:06:37;"Afternoon Workout";"Rowing (Machine)";1;;;;;2.29;km;600;"";"";1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"supine bench press";1;40;kg;12;;;;0;"";;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"supine bench press";2;70;kg;12;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"supine bench press";3;120;kg;8;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"supine bench press";4;120;kg;8;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"supine bench press";5;120;kg;9;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Chest Press (Machine)";1;45;kg;12;;;;0;"";;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Chest Press (Machine)";2;65;kg;4;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Incline Bench Press (Dumbbell)";1;24;kg;6;;;;0;"";;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Incline Bench Press (Dumbbell)";2;28;kg;3;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Incline Bench Press (Dumbbell)";3;30;kg;6;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Incline Bench Press (Dumbbell)";4;30;kg;6;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Incline Bench Press (Dumbbell)";5;26;kg;6;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Dip (Assisted)";1;23;kg;12;;;;0;"";;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Dip (Assisted)";2;14;kg;12;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Dip (Assisted)";3;4.5;kg;8;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Extension (Machine)";1;36;kg;15;;;;0;"";;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Extension (Machine)";2;64;kg;8;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Extension (Machine)";3;77;kg;8;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Extension (Machine)";4;77;kg;6;;;;0;;;1h 13m
2023-12-31 14:06:37;"Afternoon Workout";"Triceps Extension (Machine)";5;68;kg;10;;;;0;;;1h 13m
2024-01-02 18:12:44;"Evening Workout";"huppelen";1;;;;;1.02;km;900;"";"";57m
2024-01-02 18:12:44;"Evening Workout";"Hack Squat";1;0;kg;8;;;;0;"";;57m
2024-01-02 18:12:44;"Evening Workout";"Hack Squat";2;40;kg;5;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Hack Squat";3;70;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Hack Squat";4;70;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Hack Squat";5;70;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Curl (Machine)";1;66;kg;10;;;;0;"";;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Curl (Machine)";2;73;kg;10;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Curl (Machine)";3;79;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Curl (Machine)";4;86;kg;7;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Press (Machine)";1;66;kg;12;;;;0;"";;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Press (Machine)";2;100;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Press (Machine)";3;120;kg;8;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Seated Leg Press (Machine)";4;120;kg;5;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Deadlift (Barbell)";1;100;kg;6;;;;0;"";;57m
2024-01-02 18:12:44;"Evening Workout";"Deadlift (Barbell)";2;100;kg;10;;;;0;;;57m
2024-01-02 18:12:44;"Evening Workout";"Deadlift (Barbell)";3;100;kg;10;;;;0;;;57m
2024-01-03 18:47:05;"Evening Workout";"huppelen";1;;;;;1.68;km;900;"";"";1h 5m
